geometry_angstrom,eigenpair_index,energy_low,energy_high,gap_hartree,valid_seed_units,positive_prominence_units,prominence_positive_rate,median_prominence,min_prominence,max_prominence,median_robust_delta_c,dephasing_positive_rate,transverse_positive_rate,robust_positive_rate,status
2.5,15,-2.214977503461756,-2.2126368515307324,0.0023406519310236185,12,9,0.75,0.15479407836563894,-0.3061938532192602,0.31703601955427274,0.07811809394254737,0.8333333333333334,0.5833333333333334,0.5,PASS
2.5,14,-2.2157620728905534,-2.214977503461756,0.0007845694287973437,12,9,0.75,0.06047638341816293,-0.17117806792235332,0.3384092776467527,0.05145722308710152,0.5833333333333334,1.0,0.5833333333333334,PASS
2.5,32,-1.5757132787072772,-1.5709164838962943,0.0047967948109828296,12,9,0.75,0.041957677240292895,-0.06672003368297963,0.19120641800950103,0.041978993750447724,0.8333333333333334,1.0,0.8333333333333334,PASS
2.5,11,-2.220151886705943,-2.220072720961975,7.916574396782394e-05,12,8,0.6666666666666666,0.11624382012993108,-0.16076311953657113,0.4575332151838688,0.10996711044932447,1.0,0.8333333333333334,0.8333333333333334,FAIL
2.5,26,-2.0481624992308127,-2.0479984334491985,0.00016406578161420882,12,8,0.6666666666666666,0.07686821429968574,-0.2722544004397666,0.34905360262596646,0.10123929637987436,0.75,0.75,0.6666666666666666,FAIL
2.5,2,-2.7834239873918234,-2.78182418711994,0.0015998002718835558,12,8,0.6666666666666666,0.07469864626468037,-0.6331098456095876,0.38643875823430635,-0.04802203605665681,0.4166666666666667,0.8333333333333334,0.4166666666666667,FAIL
2.5,0,-2.789456493352113,-2.7865448945285514,0.002911598823561512,12,8,0.6666666666666666,0.07450106444564181,-0.25611726717634126,0.20366976963597494,-0.03929885827378182,0.3333333333333333,0.8333333333333334,0.3333333333333333,FAIL
2.5,13,-2.2158085168051564,-2.2157620728905534,4.644391460306707e-05,12,8,0.6666666666666666,0.07143649225849905,-0.4149723140407496,0.45036594505640926,0.07695735334051365,0.75,1.0,0.75,FAIL
2.5,21,-2.117426327544415,-2.1012919979676843,0.016134329576730888,12,8,0.6666666666666666,0.056214979818207944,-0.30462073035449166,0.48400584371262173,0.1096347882234809,0.9166666666666666,0.9166666666666666,0.8333333333333334,FAIL
2.5,3,-2.78182418711994,-2.7802936326249066,0.001530554495033254,12,7,0.5833333333333334,0.07786420135591934,-0.6601524927315803,0.4896777312490973,0.056959607237400484,0.5833333333333334,0.9166666666666666,0.5833333333333334,FAIL
2.5,24,-2.1009554770930388,-2.100904104194709,5.137289832957137e-05,12,7,0.5833333333333334,0.04288317340638949,-0.1444530177545584,0.15958487647929395,-0.006625830429186352,0.75,0.5833333333333334,0.5,FAIL
2.5,20,-2.1177754114454492,-2.117426327544415,0.00034908390103405296,12,7,0.5833333333333334,0.03259874984531003,-0.3674554183566447,0.3601952303602597,0.0032271959789621496,0.6666666666666666,0.75,0.5,FAIL
2.5,27,-2.0479984334491985,-2.0436301893929794,0.0043682440562191616,12,6,0.5,0.028483311327610686,-0.7022471794092607,0.440950134513546,0.06568351706093295,0.8333333333333334,0.6666666666666666,0.5833333333333334,FAIL
2.5,22,-2.1012919979676843,-2.1011153589507896,0.0001766390168946863,12,6,0.5,0.006588267191751984,-0.3925198689963891,0.5077980891728917,0.0035536876671139472,0.75,0.6666666666666666,0.5,FAIL
2.5,10,-2.222959615404354,-2.220151886705943,0.0028077286984111716,12,6,0.5,-0.03927891244269616,-0.35420564983097935,0.28943077918357807,-0.0752679793130496,0.75,0.25,0.25,FAIL
2.5,23,-2.1011153589507896,-2.1009554770930388,0.00015988185775084318,12,6,0.5,-0.0499838629133223,-0.3462501316338203,0.4443993289200124,0.025213221804008812,0.5833333333333334,0.9166666666666666,0.5,FAIL
2.5,6,-2.235521499350452,-2.2331388457081927,0.0023826536422593136,12,5,0.4166666666666667,-0.0054123283742425615,-0.16322163612815993,0.12343511090119866,-0.05018040782111005,0.3333333333333333,0.16666666666666666,0.16666666666666666,FAIL
2.5,4,-2.7802936326249066,-2.7789808618388485,0.0013127707860580706,12,5,0.4166666666666667,-0.031571064108840224,-0.465758686741486,0.2631413578979598,-0.05228069650672612,0.6666666666666666,0.5833333333333334,0.4166666666666667,FAIL
2.5,7,-2.2331388457081927,-2.227306849436945,0.0058319962712478635,12,5,0.4166666666666667,-0.03821517661383023,-0.24254964167956058,0.19599450557971795,-0.0020633821432303745,1.0,0.5,0.5,FAIL
2.5,9,-2.2247948069969667,-2.222959615404354,0.001835191592612695,12,5,0.4166666666666667,-0.06780960377861753,-0.259087212581575,0.16858446907719976,-0.03699862333341267,0.5,0.9166666666666666,0.4166666666666667,FAIL
2.5,18,-2.1187392656878625,-2.118403749312503,0.0003355163753595569,12,4,0.3333333333333333,-0.10079258455739616,-0.6133252105421776,0.13095108278863105,-0.13226015979434588,0.25,0.8333333333333334,0.25,FAIL
2.5,16,-2.2126368515307324,-2.2118709170127033,0.0007659345180290877,12,3,0.25,-0.07144162012795695,-0.2867027948926334,0.20896667787994636,-0.07835040173042446,0.4166666666666667,0.75,0.25,FAIL
2.5,34,-1.2950235482420738,-1.2950235435054935,4.736580239139698e-09,12,2,0.16666666666666666,-0.06396104608834541,-0.13673554063268556,0.109596222244563,-0.026839532210437667,0.25,0.0,0.0,FAIL
2.5,19,-2.118403749312503,-2.1177754114454492,0.000628337867053741,12,2,0.16666666666666666,-0.1846823329886719,-0.5705745265473687,0.15864306815793316,-0.13596189579028234,0.25,1.0,0.25,FAIL
2.5,1,-2.7865448945285514,-2.7834239873918234,0.0031209071367279684,12,2,0.16666666666666666,-0.25371307273537735,-0.8289171520148508,0.22007797738183085,-0.30484116878549317,0.75,0.16666666666666666,0.16666666666666666,FAIL
2.5,28,-2.0436301893929794,-2.043428583527209,0.00020160586577055994,12,0,0.0,-0.10751227994244028,-0.2383726713888951,-0.040085920232055594,-0.09390405597261264,0.3333333333333333,0.08333333333333333,0.0,FAIL
2.5,8,-2.227306849436945,-2.2247948069969667,0.002512042439978046,12,0,0.0,-0.24271902661871222,-0.40455673008785376,-0.05313198671317809,-0.3014863152759615,0.25,0.25,0.0,FAIL
3.0,30,-1.4900591070763916,-1.4900508825611831,8.224515208432592e-06,12,12,1.0,0.3655205108025499,0.052804802466675405,0.6497181463304935,0.2128024160660471,1.0,1.0,1.0,PASS
3.0,32,-1.3736970983201342,-1.3729039651843435,0.0007931331357906579,12,11,0.9166666666666666,0.2075319843483124,-0.03969150134833521,0.3109636434895424,0.039190895153906946,0.8333333333333334,1.0,0.8333333333333334,PASS
3.0,16,-2.031252244753427,-2.0311735607977366,7.868395569055053e-05,12,11,0.9166666666666666,0.13095220291604176,-0.04132790562918978,0.23921909863354057,-0.031018204005397287,0.25,0.75,0.25,PASS
3.0,25,-1.9416421574132399,-1.906948580348787,0.034693577064452974,12,10,0.8333333333333334,0.16780576762837338,-0.49051236810223875,0.41658512346807264,0.08002770212676777,0.9166666666666666,0.75,0.6666666666666666,PASS
3.0,12,-2.0328183644623294,-2.032173093255107,0.0006452712072224642,12,10,0.8333333333333334,0.13629045769568054,-0.021438032157941378,0.33528037630772867,0.014431924047452707,0.5833333333333334,0.75,0.5,PASS
3.0,27,-1.9069440816833632,-1.9062316702362092,0.0007124114471539489,12,9,0.75,0.2190930758844347,-0.4301706950829661,0.44170634588349217,0.049326390007589316,0.9166666666666666,0.6666666666666666,0.5833333333333334,PASS
3.0,34,-1.1386868855104975,-1.138686885504225,6.2725380445272094e-12,12,9,0.75,0.042933226400111935,-0.1003753671735349,0.17111288201373887,-0.02773533728615718,0.25,0.0,0.0,PASS
3.0,13,-2.032173093255107,-2.0317688592111076,0.000404234043999363,12,8,0.6666666666666666,0.11970836284795434,-0.1944035896186669,0.3297717571225165,-0.023262914123792444,0.75,0.75,0.5,FAIL
3.0,10,-2.0333469722696798,-2.0328380601813794,0.000508912088300395,12,8,0.6666666666666666,0.062317136439657625,-0.34841208997559114,0.4819674462314474,-0.027940817142155322,0.75,0.6666666666666666,0.4166666666666667,FAIL
3.0,0,-2.6316584548413777,-2.6312002232856595,0.0004582315557182248,12,8,0.6666666666666666,0.05994812472022015,-0.10955036826892484,0.3645040707827579,-0.03421567323452246,0.4166666666666667,0.8333333333333334,0.4166666666666667,FAIL
3.0,14,-2.0317688592111076,-2.031659594631523,0.00010926457958460034,12,8,0.6666666666666666,0.057211226795484876,-0.18987108005556513,0.3009662537269341,-0.04859319790026417,0.5833333333333334,0.4166666666666667,0.25,FAIL
3.0,11,-2.0328380601813794,-2.0328183644623294,1.969571904991696e-05,12,8,0.6666666666666666,0.049754373121210074,-0.08541748941418863,0.45872945666917697,0.07913262175956719,0.9166666666666666,0.5833333333333334,0.5833333333333334,FAIL
3.0,15,-2.031659594631523,-2.031252244753427,0.0004073498780958751,12,8,0.6666666666666666,0.04824656076816389,-0.11023268997593888,0.23823949036653708,-0.0218742154016085,0.9166666666666666,0.5833333333333334,0.5,FAIL
3.0,9,-2.0341708654795934,-2.0333469722696798,0.0008238932099136065,12,7,0.5833333333333334,0.07331338003684748,-0.23450347889197715,0.27088858890539036,0.019637871965693776,0.5833333333333334,0.9166666666666666,0.5,FAIL
3.0,7,-2.0356689091114797,-2.0344906197008075,0.0011782894106722175,12,7,0.5833333333333334,0.047440140626803795,-0.16557997234166005,0.17722670888274236,-0.036193392506374655,1.0,0.3333333333333333,0.3333333333333333,FAIL
3.0,28,-1.9062316702362092,-1.9062264520262546,5.218209954582775e-06,12,7,0.5833333333333334,0.030527890885808928,-0.09557327983059535,0.2044181133407047,-0.11754633989052526,0.08333333333333333,0.0,0.0,FAIL
3.0,6,-2.0359872801602448,-2.0356689091114797,0.00031837104876508704,12,7,0.5833333333333334,0.01593622109123949,-0.11350291385704397,0.17306535194084333,-0.06604712629160686,0.25,0.0,0.0,FAIL
3.0,4,-2.630216696330803,-2.630012571212273,0.00020412511853029613,12,6,0.5,0.0014639335005431908,-0.2894957496474068,0.1574927725562848,-0.05208482075887699,0.3333333333333333,0.5,0.08333333333333333,FAIL
3.0,21,-1.9466944039771215,-1.941658924781631,0.005035479195490522,12,5,0.4166666666666667,-0.014706216228762253,-0.26371041859155586,0.3921414151902491,-0.06009166109416629,0.4166666666666667,1.0,0.4166666666666667,FAIL
3.0,18,-1.946778857615386,-1.946741970638144,3.688697724202328e-05,12,5,0.4166666666666667,-0.04733784180083506,-0.4252471524375011,0.24700606881731685,-0.2063044237163507,0.3333333333333333,0.8333333333333334,0.25,FAIL
3.0,26,-1.906948580348787,-1.9069440816833632,4.4986654237355594e-06,12,5,0.4166666666666667,-0.07598748314356357,-0.4948671017951276,0.16969540251260473,-0.16616355433719499,0.6666666666666666,0.6666666666666666,0.3333333333333333,FAIL
3.0,2,-2.630708570473492,-2.6304544501271616,0.0002541203463302111,12,4,0.3333333333333333,-0.10406623881892874,-0.5035530668904404,0.3156328902131646,-0.1940464853814901,0.4166666666666667,0.5833333333333334,0.3333333333333333,FAIL
3.0,1,-2.6312002232856595,-2.630708570473492,0.0004916528121676755,12,4,0.3333333333333333,-0.22194694963541944,-0.7796523386618837,0.43475669735133693,-0.3316917569134364,0.75,0.16666666666666666,0.16666666666666666,FAIL
3.0,19,-1.946741970638144,-1.9467323951539381,9.57548420577048e-06,12,2,0.16666666666666666,-0.1382237208524772,-0.44095068943474736,0.10093659092623962,-0.17703705128146385,0.4166666666666667,0.25,0.16666666666666666,FAIL
3.0,8,-2.0344906197008075,-2.0341708654795934,0.000319754221214108,12,2,0.16666666666666666,-0.142281037505358,-0.3407510467579202,0.03516613298911575,-0.24323588026471174,0.5,0.25,0.08333333333333333,FAIL
3.0,3,-2.6304544501271616,-2.630216696330803,0.00023775379635848637,12,2,0.16666666666666666,-0.2509970068038092,-0.45736567979287424,0.3356768733892145,-0.18303780360402105,0.3333333333333333,0.5833333333333334,0.08333333333333333,FAIL
3.0,24,-1.9416483543283911,-1.9416421574132399,6.196915151246429e-06,12,1,0.08333333333333333,-0.15049372277587902,-0.27906952601082774,0.053020149233905356,-0.24619309459738345,0.5,0.0,0.0,FAIL
3.0,20,-1.9467323951539381,-1.9466944039771215,3.79911768166874e-05,12,1,0.08333333333333333,-0.2708423774703982,-0.54218604232916,0.021171396650629504,-0.3664008014837663,0.0,0.25,0.0,FAIL
3.0,22,-1.941658924781631,-1.94165740615208,1.518629551000572e-06,12,1,0.08333333333333333,-0.29234642046427717,-0.55598741920565,0.049102477801656164,-0.38449211384301496,0.08333333333333333,0.0,0.0,FAIL
3.0,23,-1.94165740615208,-1.9416483543283911,9.051823688821514e-06,12,0,0.0,-0.25280953287819186,-0.40615773157369994,-0.08739428096289731,-0.29422349061669995,0.16666666666666666,0.0,0.0,FAIL
