geometry_angstrom,seed,eigenpair_index,gap_hartree,delta_c_dephasing,delta_c_transverse,robust_delta_c,local_background,prominence,positive_robust,positive_prominence
1.25,25043010,26,0.03751118932746378,0.049112324710176236,0.09220736451805311,0.049112324710176236,0.10535753169615417,-0.05624520698597793,True,False
1.25,25043010,31,0.03982628492407558,0.10024849037728156,-0.20744444980552534,-0.20744444980552534,0.002914831115225003,-0.21035928092075035,False,False
1.25,25043010,34,0.008255306205091628,-0.0049220898743816965,-0.0017985015992516562,-0.0049220898743816965,-0.12208465788517195,0.11716256801079025,False,True
1.25,25043011,2,0.0491117418947864,0.051359323608570207,-0.04114036898309603,-0.04114036898309603,-0.10544011439971457,0.06429974541661854,False,True
1.25,25043011,5,0.036809766144552114,0.3797189820280301,0.2362630378546322,0.2362630378546322,0.247820125590841,-0.011557087736208782,True,False
1.25,25043011,7,0.013069574073560908,0.06835482622405895,0.09067550061950591,0.06835482622405895,0.2362630378546322,-0.16790821163057326,True,False
1.25,25043011,9,0.027581511840466977,-0.12950161710152525,0.4371053802919381,-0.12950161710152525,0.2362630378546322,-0.36576465495615745,False,False
1.25,25043011,10,0.008156130036746756,0.2565222628045326,-0.10861379134748184,-0.10861379134748184,-0.04114036898309603,-0.0674734223643858,False,False
1.25,25043011,12,9.223309466399598e-06,-0.10226643745194729,0.1671485728531733,-0.10226643745194729,0.05824546913123452,-0.16051190658318182,False,False
1.25,25043011,13,0.045068199908041784,0.42728542495762306,0.5510089028682317,0.42728542495762306,0.06835482622405895,0.35893059873356414,True,True
1.25,25043011,15,0.038939632722089446,0.44371262131025363,0.591999872514143,0.44371262131025363,0.1072082224486776,0.336504398861576,True,True
1.25,25043011,16,0.04716313120793192,0.6964358719566863,0.2726192931024425,0.2726192931024425,-0.10226643745194729,0.3748857305543898,True,True
1.25,25043011,17,0.019337231140157396,0.35407600067494527,0.18773756629555224,0.18773756629555224,0.06835482622405895,0.1193827400714933,True,True
1.25,25043011,18,0.027919531658344265,0.3598183621079527,0.27711814552746983,0.27711814552746983,-0.10226643745194729,0.37938458297941713,True,True
1.25,25043011,20,0.041991565162665,-0.400267639153749,0.3469549829037682,-0.400267639153749,0.15763130724556507,-0.557898946399314,False,False
1.25,25043011,21,0.010224108110071572,0.10253556045747891,0.009018811927503867,0.009018811927503867,0.16689959248442426,-0.1578807805569204,True,False
1.25,25043011,22,0.047878642816368444,0.2509114059516124,0.15763130724556507,0.15763130724556507,0.04304440601774132,0.11458690122782375,True,True
1.25,25043011,23,0.048823448867126196,-0.10268031470059327,-0.12408584101765592,-0.12408584101765592,0.16689959248442426,-0.29098543350208017,False,False
1.25,25043011,24,0.007090225166503483,0.18835524948742993,0.42789815239424517,0.18835524948742993,0.04573634538760907,0.14261890409982086,True,True
1.25,25043011,25,0.028019127441633707,0.2848551988932166,0.14606161867329626,0.14606161867329626,0.009018811927503867,0.1370428067457924,True,True
1.25,25043011,26,0.03751118932746378,-0.13768707878642417,-0.09161881955139628,-0.13768707878642417,0.1729932783664975,-0.31068035715292164,False,False
1.25,25043011,31,0.03982628492407558,0.17332284122412112,-0.2657729706155688,-0.2657729706155688,0.009018811927503867,-0.2747917825430727,False,False
1.25,25043011,34,0.008255306205091628,0.026865727715134957,-0.06615861647034693,-0.06615861647034693,0.025334085350502883,-0.09149270182084981,False,False
1.5,25043000,2,0.03118850385558236,0.09530742836432449,0.22659379254925727,0.09530742836432449,-0.08623001135743241,0.1815374397217569,True,True
1.5,25043000,3,0.04805420501479274,0.11588428211902496,0.2564226567634415,0.11588428211902496,-0.06996688240157206,0.18585116452059702,True,True
1.5,25043000,4,0.04169666429070418,0.285879715361429,-0.08623001135743241,-0.08623001135743241,0.08615712722914076,-0.17238713858657317,False,False
1.5,25043000,7,0.0272942918417165,0.190961392712526,-0.11159035949198953,-0.11159035949198953,0.037992435472763236,-0.14958279496475277,False,False
1.5,25043000,9,0.020990897332497482,0.2569882280514808,-0.11492652920017293,-0.11492652920017293,0.0769383587958941,-0.19186488799606705,False,False
1.5,25043000,10,0.007977893643478673,0.5059345720190307,-0.1085722338356464,-0.1085722338356464,0.001090777190655784,-0.10966301102630219,False,False
1.5,25043000,11,0.017126544776376207,0.0759529883312674,0.037992435472763236,0.037992435472763236,-0.02318478635888349,0.06117722183164673,True,True
1.5,25043000,12,0.018630041522823326,0.114881200099889,0.25184818015253063,0.114881200099889,-0.042569617083388314,0.1574508171832773,True,True
1.5,25043000,13,0.02785944657486983,-0.02834340531115459,0.3339365181875923,-0.02834340531115459,0.0074038245569398725,-0.03574722986809446,False,False
1.5,25043000,14,0.03203808624732929,0.07700682609395704,0.41042382528354504,0.07700682609395704,-0.09740112259653941,0.17440794869049644,True,True
1.5,25043000,15,0.020055593314663778,0.15226790541197527,0.3658063466162155,0.15226790541197527,-0.02834340531115459,0.18061131072312986,True,True
1.5,25043000,16,0.024026237668635986,-0.1292956539136789,0.2069253224173085,-0.1292956539136789,-0.05374072832249531,-0.07555492559118358,False,False
1.5,25043000,18,0.012896116040402195,0.001090777190655784,0.022499761306709942,0.001090777190655784,-0.12775478738815788,0.12884556457881366,True,True
1.5,25043000,19,0.049219171321917,0.1862799403756368,0.29591764008020893,0.1862799403756368,-0.02576409583501904,0.21204403621065585,True,True
1.5,25043000,20,0.01777559234431303,0.33908547996823707,-0.12775478738815788,-0.12775478738815788,-0.1085722338356464,-0.019182553552511472,False,False
1.5,25043000,21,0.018250545047848288,0.01818774967027728,-0.02318478635888349,-0.02318478635888349,0.037992435472763236,-0.06117722183164673,False,False
1.5,25043000,22,0.030300318392190828,0.2685355105371632,0.06561414104943342,0.06561414104943342,-0.12852522065091837,0.1941393617003518,True,True
1.5,25043000,23,0.01554930095985485,-0.13966166153716292,-0.25297154995599036,-0.25297154995599036,0.06454155952654589,-0.31751310948253625,False,False
1.5,25043000,24,0.0010952218557758187,0.14424240313958214,-0.39058605959636183,-0.39058605959636183,-0.07454178779630674,-0.3160442718000551,False,False
1.5,25043000,26,0.01640323155499246,-0.20890242680130067,-0.1808141725686474,-0.20890242680130067,-0.12775478738815788,-0.08114763941314279,False,False
1.5,25043000,28,0.022546948741955397,-0.2518296393565692,0.09013070436291731,-0.2518296393565692,-0.07454178779630674,-0.17728785156026247,False,False
1.5,25043000,34,0.00044343619723541394,-0.0070072405581235175,-0.021328788204455607,-0.021328788204455607,-0.2518296393565692,0.2305008511521136,False,True
1.5,25043001,2,0.03118850385558236,0.14695090141806988,0.2222975356496681,0.14695090141806988,0.015068832608513827,0.13188206880955605,True,True
1.5,25043001,3,0.04805420501479274,-0.12002935841222423,0.27326712644414575,-0.12002935841222423,-0.07129640610826384,-0.048732952303960395,False,False
1.5,25043001,4,0.04169666429070418,0.18937381623343724,0.4764867230696796,0.18937381623343724,-0.0175271123842283,0.20690092861766554,True,True
1.5,25043001,7,0.0272942918417165,0.39417753836221636,-0.2410186991737428,-0.2410186991737428,0.013829991979926043,-0.2548486911536688,False,False
1.5,25043001,9,0.020990897332497482,0.00018083552417458293,-0.1564228041964537,-0.1564228041964537,0.020454959715165408,-0.17687776391161913,False,False
1.5,25043001,10,0.007977893643478673,0.27066685336150337,-0.28645803078239684,-0.28645803078239684,0.07561654439448603,-0.3620745751768829,False,False
1.5,25043001,11,0.017126544776376207,0.15008669935225555,0.013829991979926043,0.013829991979926043,-0.12002935841222423,0.13385935039215027,True,True
1.5,25043001,12,0.018630041522823326,0.3760551034393494,0.015068832608513827,0.015068832608513827,0.07248035394192524,-0.05741152133341142,True,False
1.5,25043001,13,0.02785944657486983,0.5209479462798489,0.14125948428863044,0.14125948428863044,-0.07091031456394209,0.21216979885257253,True,True
1.5,25043001,14,0.03203808624732929,-0.050123057376970426,0.04743253577884582,-0.050123057376970426,0.07248035394192524,-0.12260341131889567,False,False
1.5,25043001,15,0.020055593314663778,0.027079927450404773,0.28531821460035767,0.027079927450404773,-0.02179127071565995,0.04887119816606472,True,True
1.5,25043001,16,0.024026237668635986,0.07561654439448603,0.5515297793679036,0.07561654439448603,-0.0175271123842283,0.09314365677871433,True,True
1.5,25043001,18,0.012896116040402195,0.2225381742590989,0.3544141991621571,0.2225381742590989,-0.050123057376970426,0.2726612316360693,True,True
1.5,25043001,19,0.049219171321917,0.1909348610927526,0.3118659033980162,0.1909348610927526,-0.003980639367866953,0.19491550046061956,True,True
1.5,25043001,20,0.01777559234431303,-0.12340315349643133,0.08938638747996588,-0.12340315349643133,0.015068832608513827,-0.13847198610494516,False,False
1.5,25043001,21,0.018250545047848288,-0.2640405826677654,0.27522723039655206,-0.2640405826677654,0.027079927450404773,-0.2911205101181702,False,False
1.5,25043001,22,0.030300318392190828,0.5067002789263095,0.06934416348936445,0.06934416348936445,-0.0175271123842283,0.08687127587359275,True,True
1.5,25043001,23,0.01554930095985485,-0.02179127071565995,0.3573530635246668,-0.02179127071565995,0.08416970586951761,-0.10596097658517756,False,False
1.5,25043001,24,0.0010952218557758187,0.2585958480912538,0.38667680705316076,0.2585958480912538,-0.029656431784920445,0.28825227987617424,True,True
1.5,25043001,26,0.01640323155499246,0.020558698985986,-0.18012432198839215,-0.18012432198839215,0.06934416348936445,-0.2494684854777566,False,False
1.5,25043001,28,0.022546948741955397,-0.224532734019669,-0.029611927490787726,-0.224532734019669,0.030077178648246994,-0.254609912667916,False,False
1.5,25043001,34,0.00044343619723541394,0.00016858227387239744,-0.009189806192870464,-0.009189806192870464,-0.18012432198839215,0.17093451579552169,False,True
1.5,25043002,2,0.03118850385558236,0.09125891617710857,0.10740190190165422,0.09125891617710857,0.10436237634437268,-0.013103460167264103,True,False
1.5,25043002,3,0.04805420501479274,0.15853887008057332,0.07728915800974881,0.07728915800974881,0.04153402963043373,0.035755128379315076,True,True
1.5,25043002,4,0.04169666429070418,0.3568171751486551,0.10436237634437268,0.10436237634437268,0.10022564675268993,0.00413672959168275,True,True
1.5,25043002,7,0.0272942918417165,-0.014891991334998356,-0.018688874418129386,-0.018688874418129386,0.10175693367899685,-0.12044580809712624,False,False
1.5,25043002,9,0.020990897332497482,0.33404962484361805,0.2144720070057432,0.2144720070057432,0.08490381921427347,0.12956818779146972,True,True
1.5,25043002,10,0.007977893643478673,0.5485783684970336,0.10919237732827128,0.10919237732827128,0.05590659693049593,0.053285780397775345,True,True
1.5,25043002,11,0.017126544776376207,0.53670974171524,-0.10470233824833669,-0.10470233824833669,0.09251848041879812,-0.1972208186671348,False,False
1.5,25043002,12,0.018630041522823326,0.31487333838847814,-0.19049615104678347,-0.19049615104678347,0.09781064626074062,-0.28830679730752407,False,False
1.5,25043002,13,0.02785944657486983,0.10175693367899685,0.277521400587338,0.10175693367899685,0.03391272107953536,0.0678442125994615,True,True
1.5,25043002,14,0.03203808624732929,0.24133465677753796,0.2758309319434883,0.24133465677753796,0.0801344866374343,0.16120017014010365,True,True
1.5,25043002,15,0.020055593314663778,0.16475778823108067,0.41138694504509077,0.16475778823108067,-0.009463715850678095,0.17422150408175877,True,True
1.5,25043002,16,0.024026237668635986,-0.10284435727043223,-0.1816801743669574,-0.1816801743669574,0.0825494871293836,-0.26422966149634103,False,False
1.5,25043002,18,0.012896116040402195,-0.09157436870640409,-0.037573740931050065,-0.09157436870640409,0.05590659693049593,-0.14748096563690002,False,False
1.5,25043002,19,0.049219171321917,0.09563050679699223,0.09251848041879812,0.09251848041879812,0.04614660891415938,0.04637187150463874,True,True
1.5,25043002,20,0.01777559234431303,0.11482421477394217,0.05590659693049593,0.05590659693049593,0.02092610612250556,0.03498049080799037,True,True
1.5,25043002,21,0.018250545047848288,-0.009463715850678095,0.028244874588483182,-0.009463715850678095,0.09251848041879812,-0.10198219626947622,False,False
1.5,25043002,22,0.030300318392190828,0.4292166711473612,0.17511844298424345,0.17511844298424345,-0.035324131291949265,0.21044257427619273,True,True
1.5,25043002,23,0.01554930095985485,-0.21546754016894798,-0.037506421031900467,-0.21546754016894798,0.09713770704889749,-0.31260524721784544,False,False
1.5,25043002,24,0.0010952218557758187,0.31382535550083324,0.2009893989718486,0.2009893989718486,-0.013204062566653574,0.21419346153850216,True,True
1.5,25043002,26,0.01640323155499246,0.060478933691418046,0.02092610612250556,0.02092610612250556,-0.04733423125581271,0.06826033737831827,True,True
1.5,25043002,28,0.022546948741955397,-0.23416211093595948,-0.18888754407105313,-0.23416211093595948,0.03841635152650075,-0.2725784624624602,False,False
1.5,25043002,34,0.00044343619723541394,-0.04733423125581271,-0.045883447408074596,-0.04733423125581271,0.02092610612250556,-0.06826033737831827,False,False
1.5,25043003,2,0.03118850385558236,0.27888301407253036,0.18233344133379714,0.18233344133379714,0.12993580944343608,0.05239763189036106,True,True
1.5,25043003,3,0.04805420501479274,-0.03880563698557932,0.02941886181304887,-0.03880563698557932,-0.0036971592889930294,-0.03510847769658629,False,False
1.5,25043003,4,0.04169666429070418,-0.034731082768827914,0.5739713106930503,-0.034731082768827914,0.17421562118613398,-0.2089467039549619,False,False
1.5,25043003,7,0.0272942918417165,-0.18681430289278217,0.103740396281367,-0.18681430289278217,0.00169264991524809,-0.18850695280803026,False,False
1.5,25043003,9,0.020990897332497482,0.2133704129241859,0.0871901615434112,0.0871901615434112,-0.018556493535165614,0.1057466550785768,True,True
1.5,25043003,10,0.007977893643478673,0.12993580944343608,0.1568929630798418,0.12993580944343608,0.17295560944724758,-0.043019800003811504,True,False
1.5,25043003,11,0.017126544776376207,0.4214552166760069,0.2431238130434068,0.2431238130434068,-0.03880563698557932,0.2819294500289861,True,True
1.5,25043003,12,0.018630041522823326,0.46961448301209185,0.1754756329250204,0.1754756329250204,0.04760236333730408,0.12787326958771633,True,True
1.5,25043003,13,0.02785944657486983,-0.09458448012139725,0.094700098228299,-0.09458448012139725,-0.018556493535165614,-0.07602798658623164,False,False
1.5,25043003,14,0.03203808624732929,0.17295560944724758,0.5344611708386883,0.17295560944724758,-0.05473311977640977,0.22768872922365735,True,True
1.5,25043003,15,0.020055593314663778,0.00169264991524809,0.10158671150028203,0.00169264991524809,-0.09458448012139725,0.09627713003664534,True,True
1.5,25043003,16,0.024026237668635986,-0.08386699264371589,-0.15506972376124442,-0.15506972376124442,0.02760032632972223,-0.18267005009096665,False,False
1.5,25043003,18,0.012896116040402195,0.19068025734494012,0.3855346113596321,0.19068025734494012,-0.10929840170353378,0.2999786590484739,True,True
1.5,25043003,19,0.049219171321917,0.02671980470334112,0.3264286898459632,0.02671980470334112,-0.04644591510307458,0.0731657198064157,True,True
1.5,25043003,20,0.01777559234431303,-0.07473515678399162,0.07657792739182134,-0.07473515678399162,-0.10929840170353378,0.03456324491954216,False,True
1.5,25043003,21,0.018250545047848288,-0.17413748788128514,0.1951435301210263,-0.17413748788128514,0.00169264991524809,-0.17583013779653323,False,False
1.5,25043003,22,0.030300318392190828,0.3411476672877233,-0.10929840170353378,-0.10929840170353378,-0.09395190460983874,-0.015346497093695038,False,False
1.5,25043003,23,0.01554930095985485,-0.17360247515966765,0.22357577390199745,-0.17360247515966765,-0.04644591510307458,-0.12715656005659307,False,False
1.5,25043003,24,0.0010952218557758187,-0.11316865243568586,0.20634252691861915,-0.11316865243568586,-0.0920167792437627,-0.02115187319192316,False,False
1.5,25043003,26,0.01640323155499246,-0.40500626739096607,-0.08584055385755973,-0.40500626739096607,-0.10929840170353378,-0.2957078656874323,False,False
1.5,25043003,28,0.022546948741955397,-0.24578793799144433,-0.0055390886697248565,-0.24578793799144433,-0.0920167792437627,-0.15377115874768163,False,False
1.5,25043003,34,0.00044343619723541394,-0.017050504757569862,-0.021620833070033818,-0.021620833070033818,-0.24578793799144433,0.2241671049214105,False,True
1.5,25043004,2,0.03118850385558236,0.10545389865707266,0.2470799642114657,0.10545389865707266,0.04872114044444348,0.056732758212629186,True,True
1.5,25043004,3,0.04805420501479274,-0.07749162132359813,0.1693806597927338,-0.07749162132359813,-0.03256916333753898,-0.04492245798605915,False,False
1.5,25043004,4,0.04169666429070418,0.04872114044444348,0.07768982595692286,0.04872114044444348,0.1325074525961037,-0.08378631215166021,True,False
1.5,25043004,7,0.0272942918417165,-0.28226761772163605,-0.053287774852818215,-0.28226761772163605,0.049572740672774424,-0.3318403583944105,False,False
1.5,25043004,9,0.020990897332497482,0.24659423326429647,-0.3373332979163496,-0.3373332979163496,-0.013959440325411854,-0.32337385759093773,False,False
1.5,25043004,10,0.007977893643478673,0.3793647691492026,-0.21645332646399462,-0.21645332646399462,0.10545389865707266,-0.3219072251210673,False,False
1.5,25043004,11,0.017126544776376207,0.2171292910465581,0.28390525559898405,0.2171292910465581,-0.07749162132359813,0.2946209123701562,True,True
1.5,25043004,12,0.018630041522823326,0.6311484556259469,0.16499128290640952,0.16499128290640952,0.05864532149963908,0.10634596140677044,True,True
1.5,25043004,13,0.02785944657486983,0.28557999390912114,0.41249892425603496,0.28557999390912114,-0.05427577565167284,0.339855769560794,True,True
1.5,25043004,14,0.03203808624732929,0.1595610065351347,0.4314105230776569,0.1595610065351347,0.01704904384897432,0.14251196268616037,True,True
1.5,25043004,15,0.020055593314663778,0.049572740672774424,0.0785226372856494,0.049572740672774424,-0.031059929979747547,0.08063267065252197,True,True
1.5,25043004,16,0.024026237668635986,-0.014623052746494836,0.022846892335270708,-0.014623052746494836,0.010931437595327345,-0.02555449034182218,False,False
1.5,25043004,18,0.012896116040402195,0.2426885598154533,-0.04670662736417999,-0.04670662736417999,-0.014623052746494836,-0.03208357461768516,False,False
1.5,25043004,19,0.049219171321917,-0.10891418774341394,0.09761837538725815,-0.10891418774341394,0.1001130113079985,-0.20902719905141243,False,False
1.5,25043004,20,0.01777559234431303,0.13541241894711753,0.10593665733100316,0.10593665733100316,-0.04670662736417999,0.15264328469518315,True,True
1.5,25043004,21,0.018250545047848288,-0.031059929979747547,0.16995864644858338,-0.031059929979747547,0.15065328194322258,-0.18171321192297013,False,False
1.5,25043004,22,0.030300318392190828,0.06856950255483468,0.17818219914626143,0.06856950255483468,-0.030664840055337414,0.0992343426101721,True,True
1.5,25043004,23,0.01554930095985485,0.15065328194322258,0.3240294664338856,0.15065328194322258,0.009256405346513438,0.14139687659670913,True,True
1.5,25043004,24,0.0010952218557758187,0.10892933911297653,-0.17814995586700827,-0.17814995586700827,-0.02817202693742113,-0.14997792892958714,False,False
1.5,25043004,26,0.01640323155499246,-0.33719073625015084,-0.09666931142193305,-0.33719073625015084,-0.041721001128347424,-0.2954697351218034,False,False
1.5,25043004,28,0.022546948741955397,-0.4200177862503538,-0.15154300099302345,-0.4200177862503538,-0.04421381424626371,-0.3758039720040901,False,False
1.5,25043004,34,0.00044343619723541394,-0.041721001128347424,-0.010380277299551821,-0.041721001128347424,-0.33719073625015084,0.2954697351218034,False,True
1.5,25043005,2,0.03118850385558236,-0.24421839553846597,-0.41420209557940063,-0.41420209557940063,0.01028583338986061,-0.42448792896926124,False,False
1.5,25043005,3,0.04805420501479274,-0.298179486503855,0.3789802078418996,-0.298179486503855,-0.0036260796055916367,-0.29455340689826337,False,False
1.5,25043005,4,0.04169666429070418,-0.190935442160894,0.3132246950781616,-0.190935442160894,0.053456017055555444,-0.24439145921644945,False,False
1.5,25043005,7,0.0272942918417165,0.05997992990615192,-0.10471432432730854,-0.10471432432730854,0.09746216511612527,-0.2021764894434338,False,False
1.5,25043005,9,0.020990897332497482,-0.14969759287366913,-0.19868447443828727,-0.19868447443828727,0.0849485046131769,-0.2836329790514642,False,False
1.5,25043005,10,0.007977893643478673,0.5331440687019913,0.01028583338986061,0.01028583338986061,-0.18706517543764284,0.19735100882750345,True,True
1.5,25043005,11,0.017126544776376207,0.10905132466901998,0.11211443596710685,0.10905132466901998,0.07243484411022855,0.03661648055879144,True,True
1.5,25043005,12,0.018630041522823326,0.2492776179091633,0.33566406697453277,0.2492776179091633,-0.08838967102389111,0.3376672889330544,True,True
1.5,25043005,13,0.02785944657486983,0.09746216511612527,0.2623495993939485,0.09746216511612527,0.023619779099635946,0.07384238601648932,True,True
1.5,25043005,14,0.03203808624732929,0.09662620072125028,0.35711732209949715,0.09662620072125028,0.10279863840554793,-0.006172437684297649,True,False
1.5,25043005,15,0.020055593314663778,0.6265600866581879,0.4000568338881447,0.4000568338881447,0.07243484411022855,0.3276219897779162,True,True
1.5,25043005,16,0.024026237668635986,-0.33493537021882225,-0.068166303428672,-0.33493537021882225,0.14596882207124276,-0.480904192290065,False,False
1.5,25043005,18,0.012896116040402195,0.5883898644643618,0.19531144342123524,0.19531144342123524,0.01028583338986061,0.18502561003137463,True,True
1.5,25043005,19,0.049219171321917,0.07243484411022855,0.1276345298917792,0.07243484411022855,0.09704471060939268,-0.024609866499164135,True,False
1.5,25043005,20,0.01777559234431303,-0.18706517543764284,0.13589191110130255,-0.18706517543764284,0.09662620072125028,-0.2836913761588931,False,False
1.5,25043005,21,0.018250545047848288,0.0966272561026601,0.2475347826251015,0.0966272561026601,0.09746216511612527,-0.0008349090134651682,True,False
1.5,25043005,22,0.030300318392190828,0.2657397618533843,0.34317124884038286,0.2657397618533843,-0.028437975648527902,0.29417773750191223,True,True
1.5,25043005,23,0.01554930095985485,-0.025195285910956655,0.4394414504419212,-0.025195285910956655,0.09704471060939268,-0.12223999652034934,False,False
1.5,25043005,24,0.0010952218557758187,0.29399538976035433,0.4040277958959666,0.29399538976035433,-0.08392650728448553,0.37792189704483986,True,True
1.5,25043005,26,0.01640323155499246,-0.007665626109937429,-0.26655870504514106,-0.26655870504514106,-0.014350862550664978,-0.2522078424944761,False,False
1.5,25043005,28,0.022546948741955397,0.3161973962017578,-0.15350215201830608,-0.15350215201830608,0.09048029043528513,-0.24398244245359121,False,False
1.5,25043005,34,0.00044343619723541394,0.11416982469366055,-0.014350862550664978,-0.014350862550664978,-0.15350215201830608,0.1391512894676411,False,True
1.5,25043006,2,0.03118850385558236,0.28038971422869474,0.21921438616647532,0.21921438616647532,0.021962440180812753,0.19725194598566256,True,True
1.5,25043006,3,0.04805420501479274,0.15240086974369094,0.46071365598900826,0.15240086974369094,-0.13064735871651154,0.2830482284602025,True,True
1.5,25043006,4,0.04169666429070418,0.12621715084704216,0.6730354358844579,0.12621715084704216,0.07067003578191938,0.055547115065122776,True,True
1.5,25043006,7,0.0272942918417165,0.1239584764120138,-0.17132098299339016,-0.17132098299339016,-0.08640682047807868,-0.08491416251531148,False,False
1.5,25043006,9,0.020990897332497482,0.08830275569291479,-0.08640682047807868,-0.08640682047807868,-0.049758529243611294,-0.03664829123446739,False,False
1.5,25043006,10,0.007977893643478673,0.5137112730485981,-0.03420678283587342,-0.03420678283587342,0.10756483314388937,-0.1417716159797628,False,False
1.5,25043006,11,0.017126544776376207,0.3298333659360486,-0.1314435523083744,-0.1314435523083744,0.030334106637426084,-0.16177765894580048,False,False
1.5,25043006,12,0.018630041522823326,0.5309381288474327,0.021962440180812753,0.021962440180812753,0.04727724976028114,-0.025314809579468384,True,False
1.5,25043006,13,0.02785944657486983,0.06462911612945232,-0.12985116512464867,-0.12985116512464867,0.05275149220039908,-0.18260265732504777,False,False
1.5,25043006,14,0.03203808624732929,0.11937763138302601,0.17954941319845946,0.11937763138302601,-0.023608558229600257,0.14298618961262627,True,True
1.5,25043006,15,0.020055593314663778,0.13196224788126903,0.18336572317006847,0.13196224788126903,-0.08640682047807868,0.21836906835934772,True,True
1.5,25043006,16,0.024026237668635986,0.10756483314388937,0.18125694941301176,0.10756483314388937,-0.10021559563155563,0.207780428775445,True,True
1.5,25043006,18,0.012896116040402195,0.22362557736546998,-0.013010333623327097,-0.013010333623327097,-0.16622440842723785,0.15321407480391075,False,True
1.5,25043006,19,0.049219171321917,0.0971249209921067,0.030334106637426084,0.030334106637426084,-0.0056189713573533,0.035953077994779384,True,True
1.5,25043006,20,0.01777559234431303,-0.16622440842723785,0.39963538188964365,-0.16622440842723785,-0.03420678283587342,-0.13201762559136443,False,False
1.5,25043006,21,0.018250545047848288,0.07516887776337208,0.24944478917377455,0.07516887776337208,0.030334106637426084,0.044834771125946,True,True
1.5,25043006,22,0.030300318392190828,-0.2394596486621364,0.17588566144221549,-0.2394596486621364,-0.08961737102528247,-0.14984227763685393,False,False
1.5,25043006,23,0.01554930095985485,0.10214681820273402,0.5947351840306914,0.10214681820273402,0.05275149220039908,0.04939532600233494,True,True
1.5,25043006,24,0.0010952218557758187,-0.2852038604160368,0.4543166003272264,-0.2852038604160368,-0.09821540459630906,-0.18698845581972773,False,False
1.5,25043006,26,0.01640323155499246,0.006026988334826011,-0.2212983553951684,-0.2212983553951684,-0.16622440842723785,-0.055073946967930554,False,False
1.5,25043006,28,0.022546948741955397,0.1771045959938133,-0.17996683076448672,-0.17996683076448672,-0.19376138191120312,0.013794551146716405,False,True
1.5,25043006,34,0.00044343619723541394,-0.02205000571691418,-0.03020640076538028,-0.03020640076538028,-0.2212983553951684,0.19109195462978812,False,True
1.5,25043007,2,0.03118850385558236,0.422264443409699,0.2386535501335399,0.2386535501335399,-0.09173506225829814,0.33038861239183803,True,True
1.5,25043007,3,0.04805420501479274,-0.3552913543294741,-0.053635263252861,-0.3552913543294741,0.04361394351944042,-0.39890529784891454,False,False
1.5,25043007,4,0.04169666429070418,-0.16751548742576933,0.5573960897798219,-0.16751548742576933,0.20158702478572976,-0.3691025122114991,False,False
1.5,25043007,7,0.0272942918417165,0.05129882627873372,0.2110705780747854,0.05129882627873372,0.035929060760147125,0.015369765518586598,True,True
1.5,25043007,9,0.020990897332497482,0.10469366932252044,-0.0032451925964926964,-0.0032451925964926964,0.04361394351944042,-0.04685913611593312,False,False
1.5,25043007,10,0.007977893643478673,0.18416023968588707,0.16452049943791963,0.16452049943791963,-0.057920982027308776,0.2224414814652284,True,True
1.5,25043007,11,0.017126544776376207,0.11146965035789053,0.1268634179039409,0.11146965035789053,-0.0032451925964926964,0.11471484295438322,True,True
1.5,25043007,12,0.018630041522823326,0.17975120897772356,-0.09173506225829814,-0.09173506225829814,0.1586129637121594,-0.2503480259704576,False,False
1.5,25043007,13,0.02785944657486983,0.2429779410075306,0.035929060760147125,0.035929060760147125,-0.019894430875771307,0.05582349163591843,True,True
1.5,25043007,14,0.03203808624732929,0.44114774991553174,0.33148864183462123,0.33148864183462123,-0.06860233558107687,0.4000909774156981,True,True
1.5,25043007,15,0.020055593314663778,0.2816502690048029,0.12985775081191414,0.12985775081191414,-0.0032451925964926964,0.13310294340840684,True,True
1.5,25043007,16,0.024026237668635986,0.040799828508441216,-0.057920982027308776,-0.057920982027308776,0.07678727576752656,-0.13470825779483533,False,False
1.5,25043007,18,0.012896116040402195,0.25139670942687864,0.31514074185309277,0.25139670942687864,-0.057920982027308776,0.3093176914541874,True,True
1.5,25043007,19,0.049219171321917,-0.30085582474991357,0.21629779787451378,-0.30085582474991357,0.016341934081827214,-0.3171977588317408,False,False
1.5,25043007,20,0.01777559234431303,-0.13721952360201886,-0.03636212260759046,-0.13721952360201886,0.0008691235486539273,-0.1380886471506728,False,False
1.5,25043007,21,0.018250545047848288,-0.07421799353611044,-0.03636884652575306,-0.07421799353611044,0.035929060760147125,-0.11014705429625757,False,False
1.5,25043007,22,0.030300318392190828,0.1527054279863992,0.15722488233846338,0.1527054279863992,-0.06860233558107687,0.22130776356747606,True,True
1.5,25043007,23,0.01554930095985485,-0.03654366915504992,0.5226247439607294,-0.03654366915504992,-0.01914446638798166,-0.01739920276706826,False,False
1.5,25043007,24,0.0010952218557758187,-0.07928368913484496,0.3399303279857085,-0.07928368913484496,-0.005836106496900723,-0.07344758263794424,False,False
1.5,25043007,26,0.01640323155499246,0.0008691235486539273,0.020384242173042022,0.0008691235486539273,-0.057920982027308776,0.0587901055759627,True,True
1.5,25043007,28,0.022546948741955397,-0.264351900488845,0.07248386826917863,-0.264351900488845,-0.005836106496900723,-0.25851579399194424,False,False
